Incident,change,date,year,month,day,time,hour,addr,lon,lat,zip,nature,all,all2
2011192486,n,10/16/11,2011,10,Sunday,0:40:47,00,130 NINTH ST S-CO,-92.327388,38.949602,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Oct-16-2011<br\>Time: 00:40<br\>Address: 130 NINTH ST S-CO,Incident: SF-SHOTS FIRED Date: Oct-16-2011 Time: 00:40 Address: 130 NINTH ST S-CO
2012230006,n,12/5/12,2012,12,Wednesday,0:02:55,00,5608 YOUNGER DR-CO,-92.252083,38.949621,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Dec-05-2012<br\>Time: 00:02<br\>Address: 5608 YOUNGER DR-CO,Incident: SF-SHOTS FIRED Date: Dec-05-2012 Time: 00:02 Address: 5608 YOUNGER DR-CO
2010180631,y,9/10/10,2010,09,Friday,3:49:49,03,108 EDGEWOOD AV-CO,-92.343468,38.949712,65203,CS-CHECK SUBJECT,Incident: CS-CHECK SUBJECT<br\>Date: Sep-10-2010<br\>Time: 03:49<br\>Address: 108 EDGEWOOD AV-CO,Incident: CS-CHECK SUBJECT Date: Sep-10-2010 Time: 03:49 Address: 108 EDGEWOOD AV-CO
2013226790,y,11/25/13,2013,11,Monday,23:31:49,23,5507 HUNLEY CT-CO,-92.253937,38.949749,65201,SI-SUSP INCIDENT,Incident: SI-SUSP INCIDENT<br\>Date: Nov-25-2013<br\>Time: 23:31<br\>Address: 5507 HUNLEY CT-CO,Incident: SI-SUSP INCIDENT Date: Nov-25-2013 Time: 23:31 Address: 5507 HUNLEY CT-CO
2011151619,n,8/16/11,2011,08,Tuesday,20:28:08,20,1600 BROADWAY E-CO,-92.315855,38.949811,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Aug-16-2011<br\>Time: 20:28<br\>Address: 1600 BROADWAY E-CO,Incident: SF-SHOTS FIRED Date: Aug-16-2011 Time: 20:28 Address: 1600 BROADWAY E-CO
2012122504,n,6/25/12,2012,06,Monday,1:57:24,01,1600 BROADWAY E-CO,-92.315855,38.949811,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jun-25-2012<br\>Time: 01:57<br\>Address: 1600 BROADWAY E-CO,Incident: SF-SHOTS FIRED Date: Jun-25-2012 Time: 01:57 Address: 1600 BROADWAY E-CO
2013248071,y,12/28/13,2013,12,Saturday,1:33:20,01,1600 BROADWAY E-CO,-92.315855,38.949811,65201,CS-CHECK SUBJECT,Incident: CS-CHECK SUBJECT<br\>Date: Dec-28-2013<br\>Time: 01:33<br\>Address: 1600 BROADWAY E-CO,Incident: CS-CHECK SUBJECT Date: Dec-28-2013 Time: 01:33 Address: 1600 BROADWAY E-CO
2011229104,n,12/10/11,2011,12,Saturday,23:45:30,23,602 SCOTT BLVD-CO,-92.398909,38.949832,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Dec-10-2011<br\>Time: 23:45<br\>Address: 602 SCOTT BLVD-CO,Incident: SF-SHOTS FIRED Date: Dec-10-2011 Time: 23:45 Address: 602 SCOTT BLVD-CO
2011000042,n,1/1/11,2011,01,Saturday,0:51:10,00,126 PROVIDENCE RD S-CO,-92.333787,38.94991,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jan-01-2011<br\>Time: 00:51<br\>Address: 126 PROVIDENCE RD S-CO,Incident: SF-SHOTS FIRED Date: Jan-01-2011 Time: 00:51 Address: 126 PROVIDENCE RD S-CO
2013122534,n,7/1/13,2013,07,Monday,2:23:23,02,8 KEENE ST N-CO,-92.289883,38.950061,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jul-01-2013<br\>Time: 02:23<br\>Address: 8 KEENE ST N-CO,Incident: SF-SHOTS FIRED Date: Jul-01-2013 Time: 02:23 Address: 8 KEENE ST N-CO
2010037691,n,2/23/10,2010,02,Tuesday,1:36:10,01,5414 VOLUNTEER DR-CO,-92.254716,38.950096,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Feb-23-2010<br\>Time: 01:36<br\>Address: 5414 VOLUNTEER DR-CO,Incident: SF-SHOTS FIRED Date: Feb-23-2010 Time: 01:36 Address: 5414 VOLUNTEER DR-CO
2010009446,n,1/15/10,2010,01,Friday,21:07:07,21,60 ALBANY DR-CO,-92.288201,38.95013,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jan-15-2010<br\>Time: 21:07<br\>Address: 60 ALBANY DR-CO,Incident: SF-SHOTS FIRED Date: Jan-15-2010 Time: 21:07 Address: 60 ALBANY DR-CO
2011229188,n,12/11/11,2011,12,Sunday,4:04:22,04,2001 BROADWAY E-CO,-92.308107,38.950142,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Dec-11-2011<br\>Time: 04:04<br\>Address: 2001 BROADWAY E-CO,Incident: SF-SHOTS FIRED Date: Dec-11-2011 Time: 04:04 Address: 2001 BROADWAY E-CO
2010171577,n,8/28/10,2010,08,Saturday,4:36:10,04,62 ALBANY DR-CO,-92.288218,38.950257,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Aug-28-2010<br\>Time: 04:36<br\>Address: 62 ALBANY DR-CO,Incident: SF-SHOTS FIRED Date: Aug-28-2010 Time: 04:36 Address: 62 ALBANY DR-CO
2010015793,n,1/24/10,2010,01,Sunday,10:01:33,10,309 RUSSELL BLVD-CO,-92.365464,38.950297,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jan-24-2010<br\>Time: 10:01<br\>Address: 309 RUSSELL BLVD-CO,Incident: SF-SHOTS FIRED Date: Jan-24-2010 Time: 10:01 Address: 309 RUSSELL BLVD-CO
2011123588,n,7/4/11,2011,07,Monday,23:01:10,23,8 KEENE ST N-CO,-92.28959,38.950398,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jul-04-2011<br\>Time: 23:01<br\>Address: 8 KEENE ST N-CO,Incident: SF-SHOTS FIRED Date: Jul-04-2011 Time: 23:01 Address: 8 KEENE ST N-CO
2011080379,n,5/3/11,2011,05,Tuesday,23:14:19,23,113 CRESTMERE AV-CO,-92.340456,38.950521,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: May-03-2011<br\>Time: 23:14<br\>Address: 113 CRESTMERE AV-CO,Incident: SF-SHOTS FIRED Date: May-03-2011 Time: 23:14 Address: 113 CRESTMERE AV-CO
2012143885,n,7/27/12,2012,07,Friday,2:25:06,02,8 KEENE ST N-CO,-92.289755,38.950525,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jul-27-2012<br\>Time: 02:25<br\>Address: 8 KEENE ST N-CO,Incident: SF-SHOTS FIRED Date: Jul-27-2012 Time: 02:25 Address: 8 KEENE ST N-CO
2009233164,n,11/28/09,2009,11,Saturday,20:37:48,20,2631 SUMMIT RD-CO,-92.378272,38.950549,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Nov-28-2009<br\>Time: 20:37<br\>Address: 2631 SUMMIT RD-CO,Incident: SF-SHOTS FIRED Date: Nov-28-2009 Time: 20:37 Address: 2631 SUMMIT RD-CO
2009157544,n,8/13/09,2009,08,Thursday,21:20:43,21,500 DEFOE DR-CO,-92.391497,38.950563,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Aug-13-2009<br\>Time: 21:20<br\>Address: 500 DEFOE DR-CO,Incident: SF-SHOTS FIRED Date: Aug-13-2009 Time: 21:20 Address: 500 DEFOE DR-CO
2011008108,y,1/14/11,2011,01,Friday,2:18:45,02,104 ALBANY DR-CO,-92.288542,38.950737,65201,BD-BOMB DEVICE,Incident: BD-BOMB DEVICE<br\>Date: Jan-14-2011<br\>Time: 02:18<br\>Address: 104 ALBANY DR-CO,Incident: BD-BOMB DEVICE Date: Jan-14-2011 Time: 02:18 Address: 104 ALBANY DR-CO
2012060709,y,3/28/12,2012,03,Wednesday,19:17:07,19,625 CHERRY ST-CO,-92.330121,38.950835,65201,SI-SUSP INCIDENT,Incident: SI-SUSP INCIDENT<br\>Date: Mar-28-2012<br\>Time: 19:17<br\>Address: 625 CHERRY ST-CO,Incident: SI-SUSP INCIDENT Date: Mar-28-2012 Time: 19:17 Address: 625 CHERRY ST-CO
2013116203,y,6/22/13,2013,06,Saturday,2:16:53,02,5408 MURFREESBORO DR-CO,-92.254567,38.950919,65201,FW-FIREWORKS,Incident: FW-FIREWORKS<br\>Date: Jun-22-2013<br\>Time: 02:16<br\>Address: 5408 MURFREESBORO DR-CO,Incident: FW-FIREWORKS Date: Jun-22-2013 Time: 02:16 Address: 5408 MURFREESBORO DR-CO
2013090255,y,5/16/13,2013,05,Thursday,0:55:17,00,16 TENTH ST S-CO,-92.32626,38.950919,65201,SI-SUSP INCIDENT,Incident: SI-SUSP INCIDENT<br\>Date: May-16-2013<br\>Time: 00:55<br\>Address: 16 TENTH ST S-CO,Incident: SI-SUSP INCIDENT Date: May-16-2013 Time: 00:55 Address: 16 TENTH ST S-CO
2012134718,n,7/13/12,2012,07,Friday,1:26:19,01,222 BROADWAY E-CO,-92.33445,38.951025,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jul-13-2012<br\>Time: 01:26<br\>Address: 222 BROADWAY E-CO,Incident: SF-SHOTS FIRED Date: Jul-13-2012 Time: 01:26 Address: 222 BROADWAY E-CO
2012237525,y,12/16/12,2012,12,Sunday,2:18:26,02,409 BREWER DR-CO,-92.398248,38.951151,65203,SI-SUSP INCIDENT,Incident: SI-SUSP INCIDENT<br\>Date: Dec-16-2012<br\>Time: 02:18<br\>Address: 409 BREWER DR-CO,Incident: SI-SUSP INCIDENT Date: Dec-16-2012 Time: 02:18 Address: 409 BREWER DR-CO
2012085106,n,5/1/12,2012,05,Tuesday,21:30:37,21,1112 SUNSET LN-CO,-92.355307,38.951317,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: May-01-2012<br\>Time: 21:30<br\>Address: 1112 SUNSET LN-CO,Incident: SF-SHOTS FIRED Date: May-01-2012 Time: 21:30 Address: 1112 SUNSET LN-CO
2010257931,n,12/30/10,2010,12,Thursday,16:34:41,16,3901 ST CHARLES RD-CO,-92.277139,38.951397,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Dec-30-2010<br\>Time: 16:34<br\>Address: 3901 ST CHARLES RD-CO,Incident: SF-SHOTS FIRED Date: Dec-30-2010 Time: 16:34 Address: 3901 ST CHARLES RD-CO
2010258175,n,12/30/10,2010,12,Thursday,23:19:59,23,3901 ST CHARLES RD-CO,-92.277139,38.951397,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Dec-30-2010<br\>Time: 23:19<br\>Address: 3901 ST CHARLES RD-CO,Incident: SF-SHOTS FIRED Date: Dec-30-2010 Time: 23:19 Address: 3901 ST CHARLES RD-CO
2012216803,n,11/13/12,2012,11,Tuesday,20:12:40,20,1019 BROADWAY E-CO,-92.325821,38.951669,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Nov-13-2012<br\>Time: 20:12<br\>Address: 1019 BROADWAY E-CO,Incident: SF-SHOTS FIRED Date: Nov-13-2012 Time: 20:12 Address: 1019 BROADWAY E-CO
2011159804,n,8/28/11,2011,08,Sunday,5:42:25,05,915 BROADWAY E-CO,-92.326965,38.951687,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Aug-28-2011<br\>Time: 05:42<br\>Address: 915 BROADWAY E-CO,Incident: SF-SHOTS FIRED Date: Aug-28-2011 Time: 05:42 Address: 915 BROADWAY E-CO
2012133810,n,7/11/12,2012,07,Wednesday,20:06:56,20,1301 GARDEN CT-CO,-92.358625,38.951798,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jul-11-2012<br\>Time: 20:06<br\>Address: 1301 GARDEN CT-CO,Incident: SF-SHOTS FIRED Date: Jul-11-2012 Time: 20:06 Address: 1301 GARDEN CT-CO
2011173667,n,9/18/11,2011,09,Sunday,2:46:58,02,8 ALDEAH AV-CO,-92.343469,38.951884,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Sep-18-2011<br\>Time: 02:46<br\>Address: 8 ALDEAH AV-CO,Incident: SF-SHOTS FIRED Date: Sep-18-2011 Time: 02:46 Address: 8 ALDEAH AV-CO
2012048873,n,3/12/12,2012,03,Monday,19:46:15,19,113 ALBANY DR-CO,-92.289096,38.952041,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Mar-12-2012<br\>Time: 19:46<br\>Address: 113 ALBANY DR-CO,Incident: SF-SHOTS FIRED Date: Mar-12-2012 Time: 19:46 Address: 113 ALBANY DR-CO
2011234857,n,12/19/11,2011,12,Monday,12:09:55,12,3901 ST CHARLES RD-CO,-92.277153,38.952078,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Dec-19-2011<br\>Time: 12:09<br\>Address: 3901 ST CHARLES RD-CO,Incident: SF-SHOTS FIRED Date: Dec-19-2011 Time: 12:09 Address: 3901 ST CHARLES RD-CO
2012129185,n,7/4/12,2012,07,Wednesday,21:27:16,21,1020 WALNUT ST E-CO,-92.325705,38.952199,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jul-04-2012<br\>Time: 21:27<br\>Address: 1020 WALNUT ST E-CO,Incident: SF-SHOTS FIRED Date: Jul-04-2012 Time: 21:27 Address: 1020 WALNUT ST E-CO
2013103965,n,6/4/13,2013,06,Tuesday,20:10:09,20,305 BREWER DR-CO,-92.398207,38.952355,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jun-04-2013<br\>Time: 20:10<br\>Address: 305 BREWER DR-CO,Incident: SF-SHOTS FIRED Date: Jun-04-2013 Time: 20:10 Address: 305 BREWER DR-CO
2013232035,y,12/3/13,2013,12,Tuesday,18:04:58,18,600 WALNUT ST E-CO,-92.330475,38.952486,65201,SI-SUSP INCIDENT,Incident: SI-SUSP INCIDENT<br\>Date: Dec-03-2013<br\>Time: 18:04<br\>Address: 600 WALNUT ST E-CO,Incident: SI-SUSP INCIDENT Date: Dec-03-2013 Time: 18:04 Address: 600 WALNUT ST E-CO
2011217098,n,11/23/11,2011,11,Wednesday,9:55:48,09,201 BROADWAY W-CO,-92.340209,38.952502,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Nov-23-2011<br\>Time: 09:55<br\>Address: 201 BROADWAY W-CO,Incident: SF-SHOTS FIRED Date: Nov-23-2011 Time: 09:55 Address: 201 BROADWAY W-CO
2010186012,y,9/17/10,2010,09,Friday,16:07:46,16,17 ALDEAH AV-CO,-92.343911,38.952513,65203,SI-SUSP INCIDENT,Incident: SI-SUSP INCIDENT<br\>Date: Sep-17-2010<br\>Time: 16:07<br\>Address: 17 ALDEAH AV-CO,Incident: SI-SUSP INCIDENT Date: Sep-17-2010 Time: 16:07 Address: 17 ALDEAH AV-CO
2013045628,n,3/11/13,2013,03,Monday,3:06:44,03,1517 WALNUT ST E-CO,-92.317301,38.952736,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Mar-11-2013<br\>Time: 03:06<br\>Address: 1517 WALNUT ST E-CO,Incident: SF-SHOTS FIRED Date: Mar-11-2013 Time: 03:06 Address: 1517 WALNUT ST E-CO
2012150763,n,8/6/12,2012,08,Monday,22:18:45,22,4306 CHRISTIAN FELLOWSHIP RD-CO,-92.399896,38.952841,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Aug-06-2012<br\>Time: 22:18<br\>Address: 4306 CHRISTIAN FELLOWSHIP RD-CO,Incident: SF-SHOTS FIRED Date: Aug-06-2012 Time: 22:18 Address: 4306 CHRISTIAN FELLOWSHIP RD-CO
2011192596,n,10/16/11,2011,10,Sunday,3:45:46,03,17 WALNUT ST E-CO,-92.337279,38.952942,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Oct-16-2011<br\>Time: 03:45<br\>Address: 17 WALNUT ST E-CO,Incident: SF-SHOTS FIRED Date: Oct-16-2011 Time: 03:45 Address: 17 WALNUT ST E-CO
2009250109,n,12/23/09,2009,12,Wednesday,0:10:06,00,1103 BROADWAY W-CO,-92.354639,38.95298,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Dec-23-2009<br\>Time: 00:10<br\>Address: 1103 BROADWAY W-CO,Incident: SF-SHOTS FIRED Date: Dec-23-2009 Time: 00:10 Address: 1103 BROADWAY W-CO
2011036598,n,2/28/11,2011,02,Monday,20:51:04,20,104 WILLIAM ST N-CO,-92.316036,38.95304,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Feb-28-2011<br\>Time: 20:51<br\>Address: 104 WILLIAM ST N-CO,Incident: SF-SHOTS FIRED Date: Feb-28-2011 Time: 20:51 Address: 104 WILLIAM ST N-CO
2012181941,n,9/21/12,2012,09,Friday,2:38:35,02,104 WILLIAM ST N-CO,-92.316036,38.95304,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Sep-21-2012<br\>Time: 02:38<br\>Address: 104 WILLIAM ST N-CO,Incident: SF-SHOTS FIRED Date: Sep-21-2012 Time: 02:38 Address: 104 WILLIAM ST N-CO
2010232688,n,11/20/10,2010,11,Saturday,22:50:58,22,104 DENE DR-CO,-92.28598,38.953141,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Nov-20-2010<br\>Time: 22:50<br\>Address: 104 DENE DR-CO,Incident: SF-SHOTS FIRED Date: Nov-20-2010 Time: 22:50 Address: 104 DENE DR-CO
2013099262,n,5/28/13,2013,05,Tuesday,19:11:29,19,107 WILLIAM ST N-CO,-92.317252,38.953155,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: May-28-2013<br\>Time: 19:11<br\>Address: 107 WILLIAM ST N-CO,Incident: SF-SHOTS FIRED Date: May-28-2013 Time: 19:11 Address: 107 WILLIAM ST N-CO
2011089329,n,5/16/11,2011,05,Monday,21:08:04,21,107 WILLIAM ST N-CO,-92.317512,38.953162,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: May-16-2011<br\>Time: 21:08<br\>Address: 107 WILLIAM ST N-CO,Incident: SF-SHOTS FIRED Date: May-16-2011 Time: 21:08 Address: 107 WILLIAM ST N-CO
2012023918,n,2/4/12,2012,02,Saturday,17:18:19,17,106 MCBAINE AV-CO,-92.342067,38.953165,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Feb-04-2012<br\>Time: 17:18<br\>Address: 106 MCBAINE AV-CO,Incident: SF-SHOTS FIRED Date: Feb-04-2012 Time: 17:18 Address: 106 MCBAINE AV-CO
2011036646,n,2/28/11,2011,02,Monday,22:03:02,22,3304 BROADWAY BUSINESS PARK CT-CO,-92.386398,38.953205,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Feb-28-2011<br\>Time: 22:03<br\>Address: 3304 BROADWAY BUSINESS PARK CT-CO,Incident: SF-SHOTS FIRED Date: Feb-28-2011 Time: 22:03 Address: 3304 BROADWAY BUSINESS PARK CT-CO
2013117940,y,6/24/13,2013,06,Monday,22:17:33,22,102 PARKVIEW DR-CO,-92.301141,38.953491,65201,FW-FIREWORKS,Incident: FW-FIREWORKS<br\>Date: Jun-24-2013<br\>Time: 22:17<br\>Address: 102 PARKVIEW DR-CO,Incident: FW-FIREWORKS Date: Jun-24-2013 Time: 22:17 Address: 102 PARKVIEW DR-CO
2010176540,n,9/4/10,2010,09,Saturday,0:02:08,00,1919 WALNUT ST E-CO,-92.308567,38.953571,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Sep-04-2010<br\>Time: 00:02<br\>Address: 1919 WALNUT ST E-CO,Incident: SF-SHOTS FIRED Date: Sep-04-2010 Time: 00:02 Address: 1919 WALNUT ST E-CO
2013115860,n,6/21/13,2013,06,Friday,17:09:18,17,206 OLD HIGHWAY 63 N-CO,-92.311659,38.953668,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jun-21-2013<br\>Time: 17:09<br\>Address: 206 OLD HIGHWAY 63 N-CO,Incident: SF-SHOTS FIRED Date: Jun-21-2013 Time: 17:09 Address: 206 OLD HIGHWAY 63 N-CO
2013178747,y,9/18/13,2013,09,Wednesday,2:09:49,02,111 MCBAINE AV-CO,-92.342543,38.953693,65203,FW-FIREWORKS,Incident: FW-FIREWORKS<br\>Date: Sep-18-2013<br\>Time: 02:09<br\>Address: 111 MCBAINE AV-CO,Incident: FW-FIREWORKS Date: Sep-18-2013 Time: 02:09 Address: 111 MCBAINE AV-CO
2012228646,n,12/2/12,2012,12,Sunday,20:25:11,20,111 ALDEAH AV-CO,-92.343908,38.953726,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Dec-02-2012<br\>Time: 20:25<br\>Address: 111 ALDEAH AV-CO,Incident: SF-SHOTS FIRED Date: Dec-02-2012 Time: 20:25 Address: 111 ALDEAH AV-CO
2013096918,n,5/25/13,2013,05,Saturday,2:55:11,02,202 CORNERSTONE CT-CO,-92.399521,38.953772,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: May-25-2013<br\>Time: 02:55<br\>Address: 202 CORNERSTONE CT-CO,Incident: SF-SHOTS FIRED Date: May-25-2013 Time: 02:55 Address: 202 CORNERSTONE CT-CO
2011211407,n,11/14/11,2011,11,Monday,16:35:28,16,4409 ST CHARLES RD-CO,-92.271119,38.953925,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Nov-14-2011<br\>Time: 16:35<br\>Address: 4409 ST CHARLES RD-CO,Incident: SF-SHOTS FIRED Date: Nov-14-2011 Time: 16:35 Address: 4409 ST CHARLES RD-CO
2013077501,y,4/27/13,2013,04,Saturday,16:08:09,16,4205 DEFOE DR-CO,-92.397811,38.95393,65203,FW-FIREWORKS,Incident: FW-FIREWORKS<br\>Date: Apr-27-2013<br\>Time: 16:08<br\>Address: 4205 DEFOE DR-CO,Incident: FW-FIREWORKS Date: Apr-27-2013 Time: 16:08 Address: 4205 DEFOE DR-CO
2011210274,n,11/12/11,2011,11,Saturday,20:06:06,20,1121 BROADWAY W-CO,-92.355787,38.953994,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Nov-12-2011<br\>Time: 20:06<br\>Address: 1121 BROADWAY W-CO,Incident: SF-SHOTS FIRED Date: Nov-12-2011 Time: 20:06 Address: 1121 BROADWAY W-CO
2011105710,n,6/9/11,2011,06,Thursday,3:08:36,03,1605 WINDSOR ST-CO,-92.316296,38.954058,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jun-09-2011<br\>Time: 03:08<br\>Address: 1605 WINDSOR ST-CO,Incident: SF-SHOTS FIRED Date: Jun-09-2011 Time: 03:08 Address: 1605 WINDSOR ST-CO
2012154664,n,8/13/12,2012,08,Monday,1:01:54,01,210 ASH ST W-CO,-92.341692,38.9541,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Aug-13-2012<br\>Time: 01:01<br\>Address: 210 ASH ST W-CO,Incident: SF-SHOTS FIRED Date: Aug-13-2012 Time: 01:01 Address: 210 ASH ST W-CO
2012059581,n,3/27/12,2012,03,Tuesday,12:04:29,12,307 PORT WY-CO,-92.250993,38.954104,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Mar-27-2012<br\>Time: 12:04<br\>Address: 307 PORT WY-CO,Incident: SF-SHOTS FIRED Date: Mar-27-2012 Time: 12:04 Address: 307 PORT WY-CO
2012041559,n,3/2/12,2012,03,Friday,1:10:47,01,1517 WINDSOR ST-CO,-92.317022,38.954113,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Mar-02-2012<br\>Time: 01:10<br\>Address: 1517 WINDSOR ST-CO,Incident: SF-SHOTS FIRED Date: Mar-02-2012 Time: 01:10 Address: 1517 WINDSOR ST-CO
2011234705,n,12/19/11,2011,12,Monday,7:37:09,07,210 OLD HIGHWAY 63 N-CO,-92.311242,38.954127,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Dec-19-2011<br\>Time: 07:37<br\>Address: 210 OLD HIGHWAY 63 N-CO,Incident: SF-SHOTS FIRED Date: Dec-19-2011 Time: 07:37 Address: 210 OLD HIGHWAY 63 N-CO
2011097349,n,5/27/11,2011,05,Friday,23:40:01,23,320 HILLSDALE RD-CO,-92.276981,38.954153,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: May-27-2011<br\>Time: 23:40<br\>Address: 320 HILLSDALE RD-CO,Incident: SF-SHOTS FIRED Date: May-27-2011 Time: 23:40 Address: 320 HILLSDALE RD-CO
2010083916,n,4/27/10,2010,04,Tuesday,22:38:50,22,213 WILLOW WY-CO,-92.298838,38.954184,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Apr-27-2010<br\>Time: 22:38<br\>Address: 213 WILLOW WY-CO,Incident: SF-SHOTS FIRED Date: Apr-27-2010 Time: 22:38 Address: 213 WILLOW WY-CO
2011036600,n,2/28/11,2011,02,Monday,20:53:39,20,1607 WINDSOR ST-CO,-92.315902,38.954211,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Feb-28-2011<br\>Time: 20:53<br\>Address: 1607 WINDSOR ST-CO,Incident: SF-SHOTS FIRED Date: Feb-28-2011 Time: 20:53 Address: 1607 WINDSOR ST-CO
2012151982,n,8/8/12,2012,08,Wednesday,20:55:34,20,214 OLD HIGHWAY 63 N-CO,-92.310425,38.954259,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Aug-08-2012<br\>Time: 20:55<br\>Address: 214 OLD HIGHWAY 63 N-CO,Incident: SF-SHOTS FIRED Date: Aug-08-2012 Time: 20:55 Address: 214 OLD HIGHWAY 63 N-CO
2009172455,n,9/3/09,2009,09,Thursday,21:10:35,21,1903 WALNUT ST E-CO,-92.310149,38.954263,65201,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Sep-03-2009<br\>Time: 21:10<br\>Address: 1903 WALNUT ST E-CO,Incident: SF-SHOTS FIRED Date: Sep-03-2009 Time: 21:10 Address: 1903 WALNUT ST E-CO
2013190812,n,10/4/13,2013,10,Friday,22:42:15,22,2704 BROADWAY W-CO,-92.37887,38.954295,65203,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Oct-04-2013<br\>Time: 22:42<br\>Address: 2704 BROADWAY W-CO,Incident: SF-SHOTS FIRED Date: Oct-04-2013 Time: 22:42 Address: 2704 BROADWAY W-CO
2010102936,y,5/25/10,2010,05,Tuesday,9:14:19,09,104 ROTHWELL DR-CO,-92.39375,38.95436,65203,SI-SUSP INCIDENT,Incident: SI-SUSP INCIDENT<br\>Date: May-25-2010<br\>Time: 09:14<br\>Address: 104 ROTHWELL DR-CO,Incident: SI-SUSP INCIDENT Date: May-25-2010 Time: 09:14 Address: 104 ROTHWELL DR-CO
